科目代碼,會計科目,日期,傳票號碼,種類,摘要,本幣借方金額,本幣貸方金額,借貸,餘額,幣別,匯率,原幣借方金額,原幣貸方金額
1940,未攤銷費用 ,2024/10/21,11210210006,3,不鏽鋼門 ,6000000.0,0,借,324022.0,JPY,0.2154,27855153.2,0.0
2120,應付票據 ,2024/10/21,11210210009,3,12/31FA6572908(立春) ,0.0,"832,700",貸,13491558.0,USD,32.02,0.0,26005.62
2990,代收款項 ,2024/10/21,11210210002,3,8月份勞.健保自付 ,1165800.0,0,貸,50422.0,USD,32.02,36408.49,0.0
5595,製-消耗品費 ,2024/03/27,11203270001,3,五金零件等 ,385800.0,0,借,178391.0,JPY,0.213,111820.8,0.0
5595,製-消耗品費 ,2024/04/03,11204030004,3,無收縮水泥.油漆.五金材 料 等 ,1858000.0,0,借,196971.0,CNY,4.442,94832.56,0.0
5595,製-消耗品費 ,2024/04/03,11204030005,3,套筒等 ,32400.0,0,借,197295.0,CNY,4.442,405145.27,0.0
5595,製-消耗品費 ,2024/04/03,11204030006,3,五金材料.線材等 ,125400.0,0,借,198549.0,CNY,4.442,24765.77,0.0
5595,製-消耗品費 ,2024/04/26,11204260001,3,焊線等 ,3024000.0,0,借,228789.0,CNY,4.511,43871866.3,0.0
6040,旅費 ,2024/10/21,11210210001,3,9月份油資補貼 ,2120000.0,0,借,223464.0,CNY,4.509,470170.77,0.0
6100,保險費 ,2024/10/21,11210210002,3,8月份勞退金 ,3082000.0,0,借,718109.0,USD,32.02,96252.34,0.0
6100,保險費 ,2024/10/21,11210210002,3,8月份勞.健保費 ,6094400.0,0,借,779053.0,USD,32.02,190331.04,0.0
6230,其他費用 ,2024/10/21,11210210003,3,勞保滯納金 ,17600.0,0,借,977050.0,JPY,0.2154,81708.45,0.0
6230,其他費用 ,2024/10/21,11210210006,3,匯費 ,3000.0,0,借,977080.0,JPY,0.2154,13927.58,0.0
6230,其他費用 ,2024/10/21,11210210008,3,10月份園區管理費 ,1513200.0,0,借,992212.0,CNY,4.509,335595.48,0.0
1290,進項稅額 ,2024/10/22,11210220001,3,,100000.0,0,借,1090420.0,USD,32.11,3114.29,0.0
2120,應付票據 ,2024/10/22,11210220001,3,1/31FA6572911(義舜) ,0.0,"2,100,000",貸,13512558.0,USD,32.11,0.0,65400.19
5595,製-消耗品費 ,2024/04/29,11204290002,3,五金零件等 ,187000.0,0,借,230659.0,USD,32.61,62285.89,0.0
1110,銀行存款 ,2024/10/23,11210230001,3,信保撥款 ,1280000000.0,0,借,13679884.0,JPY,0.2126,6020696142.99,0.0
1110,銀行存款 ,2024/10/23,11210230001,3,合庫-雙和 ,0.0,"18,881,500",借,13491069.0,JPY,0.2126,0.0,88812323.61
2115,銀行借款 ,2024/10/23,11210230001,3,信保借款 ,0.0,"1,280,000,000",貸,164112914.0,JPY,0.2126,0.0,6020696142.99
6230,其他費用 ,2024/10/23,11210230001,3,信保手續費 ,15853500.0,0,借,1150747.0,JPY,0.2126,74569614.3,0.0
6230,其他費用 ,2024/10/23,11210230001,3,合庫手續費 ,3000000.0,0,借,1180747.0,JPY,0.2126,14111006.59,0.0
6230,其他費用 ,2024/10/23,11210230001,3,匯費23.25(板信) ,28000.0,0,借,1181027.0,JPY,0.2126,131702.73,0.0
1290,進項稅額 ,2024/10/24,11210240001,3,,1166700.0,0,借,1102087.0,CNY,4.532,257436.01,0.0
1290,進項稅額 ,2024/10/24,11210240002,3,,34500.0,0,借,1102432.0,CNY,4.532,7612.53,0.0
1470,未完工程及待驗設備 ,2024/10/24,11210240001,3,監控系統新增設備安裝及 整 合測試70% ,23333300.0,0,借,175968290.0,CNY,4.532,5148565.75,0.0
2120,應付票據 ,2024/10/24,11210240001,3,12/31FA6545299(旺仔) ,0.0,"24,500,000",貸,13757558.0,CNY,4.532,0.0,5406001.77
2120,應付票據 ,2024/10/24,11210240002,3,1/31FA6572910(先鋒戰隊) ,0.0,"724,500",貸,13764803.0,CNY,4.532,0.0,159863.2
6230,其他費用 ,2024/10/24,11210240002,3,垃圾清運費(11月) ,690000.0,0,借,1187927.0,CNY,4.532,152250.66,0.0
1290,進項稅額 ,2024/10/25,11210250001,3,,2348300.0,0,借,1125915.0,JPY,0.213,11024882.63,0.0
1290,進項稅額 ,2024/10/25,11210250002,3,,240400.0,0,借,1128319.0,JPY,0.213,1128638.5,0.0
1290,進項稅額 ,2024/10/25,11210250003,3,,249300.0,0,借,1130812.0,USD,32.12,7761.52,0.0
1290,進項稅額 ,2024/10/25,11210250004,3,,595200.0,0,借,1136764.0,CNY,4.52,131681.42,0.0
1290,進項稅額 ,2024/10/25,11210250005,3,,1285700.0,0,借,1149621.0,JPY,0.213,6036150.23,0.0
1470,未完工程及待驗設備 ,2024/10/25,11210250004,3,焚化爐中控室電氣工程 ,11904800.0,0,借,176087338.0,CNY,4.52,2633805.31,0.0
1470,未完工程及待驗設備 ,2024/10/25,11210250005,3,排煙監視系統CEMS現場配 線 管工程30% ,25714300.0,0,借,176344481.0,JPY,0.213,120724413.15,0.0
2120,應付票據 ,2024/10/25,11210250001,3,11/30FA6529699(小明) ,0.0,"49,314,500",貸,14257948.0,JPY,0.213,0.0,231523474.18
2120,應付票據 ,2024/10/25,11210250002,3,11/30FA6545282(晉楊) ,0.0,"5,048,900",貸,14308437.0,JPY,0.213,0.0,23703755.87
2120,應付票據 ,2024/10/25,11210250003,3,1/31FA6572913(非盈利) ,0.0,"5,236,200",貸,14360799.0,USD,32.12,0.0,163019.93
2120,應付票據 ,2024/10/25,11210250004,3,1/31FA6572920 ,0.0,"12,500,000",貸,14485799.0,CNY,4.52,0.0,2765486.73
2120,應付票據 ,2024/10/25,11210250005,3,1/31FA6572921(駿帥) ,0.0,"27,000,000",貸,14755799.0,JPY,0.213,0.0,126760563.38
5595,製-消耗品費 ,2024/05/03,11205030002,3,螺絲 ,167500.0,0,借,232334.0,JPY,0.2133,216269014.08,0.0
5595,製-消耗品費 ,2024/05/03,11205030003,3,工膜等 ,92000.0,0,借,233254.0,JPY,0.2133,155258.41,0.0
5595,製-消耗品費 ,2024/05/06,11205050001,3,氧氣.乙炔 ,402000.0,0,借,237274.0,USD,32.4,4229577.46,0.0
5595,製-消耗品費 ,2024/05/27,11205250001,3,五金零件等 ,1052500.0,0,借,247799.0,USD,32.23,22575117.37,0.0
1110,銀行存款 ,2024/10/29,11210290001,3,合庫-雙和 ,0.0,"1,811,800",借,13472951.0,USD,32.15,0.0,56354.59
1110,銀行存款 ,2024/10/29,11210290002,3,合庫-雙和 ,0.0,"20,003,000",借,13272921.0,CNY,4.507,0.0,4438207.23
1110,銀行存款 ,2024/10/29,11210290003,3,合庫-雙和 ,0.0,"5,778,000",借,13215141.0,CNY,4.507,0.0,1282005.77
1110,銀行存款 ,2024/10/29,11210290004,3,合庫-雙和 ,0.0,"860,475,100",借,4610390.0,USD,32.15,0.0,26764388.8
1210,預付費用 ,2024/10/29,11210290002,3,中油通氣預付款 ,20000000.0,0,借,4870971.0,CNY,4.507,4437541.6,0.0
1290,進項稅額 ,2024/10/29,11210290003,3,,275000.0,0,借,1152371.0,CNY,4.507,61016.2,0.0
1940,未攤銷費用 ,2024/10/29,11210290003,3,投影機及布幕 ,5500000.0,0,借,379022.0,CNY,4.507,1220323.94,0.0
2120,應付票據 ,2024/10/29,11210290004,3,先鋒戰隊.義舜.亦荃.富月.豪 威 等 ,824975900.0,0,貸,6506040.0,USD,32.15,25660214.62,0.0
2120-001,其他應付票據 ,2024/10/29,11210290004,3,台灣工銀 ,35499200.0,0,借,2653461.0,USD,32.15,1104174.18,0.0
2990,代收款項 ,2024/10/29,11210290001,3,傅宏紀10%扣繳 ,1811800.0,0,貸,32304.0,USD,32.15,56354.59,0.0
6230,其他費用 ,2024/10/29,11210290002,3,匯費 ,3000.0,0,借,1187957.0,CNY,4.507,665.63,0.0
6230,其他費用 ,2024/10/29,11210290003,3,匯費 ,3000.0,0,借,1187987.0,CNY,4.507,665.63,0.0
1290,進項稅額 ,2024/10/30,11210300001,3,,309500.0,0,借,1155466.0,JPY,0.211,1466824.64,0.0
2120,應付票據 ,2024/10/30,11210300001,3,11/30FA6545292(宏順) ,0.0,"6,500,000",貸,6571040.0,JPY,0.211,0.0,30805687.2
6230,其他費用 ,2024/10/30,11210300001,3,電源及排水配置 ,6190500.0,0,借,1249892.0,JPY,0.211,29338862.56,0.0
1110,銀行存款 ,2024/11/04,11211040001,3,合庫-雙和 ,0.0,"48,772,000",借,4122670.0,USD,32.02,0.0,1523173.02
1110,銀行存款 ,2024/11/04,11211040002,3,合庫-雙和 ,0.0,"12,193,000",借,4000740.0,USD,32.02,0.0,380793.25
1110,銀行存款 ,2024/11/04,11211040003,3,合庫-雙和 ,0.0,"72,362,100",借,3277119.0,CNY,4.528,0.0,15981029.15
1110,銀行存款 ,2024/11/04,11211040004,3,合庫-雙和 ,0.0,"1,680,000",借,3260319.0,JPY,0.2122,0.0,7917059.38
1110,銀行存款 ,2024/11/04,11211040005,3,合庫-雙和 ,0.0,"54,788,000",借,2712439.0,CNY,4.528,0.0,12099823.32
1110,銀行存款 ,2024/11/04,11211040006,3,合庫-雙和 ,0.0,"28,000",借,2712159.0,USD,32.02,0.0,874.45
1110,銀行存款 ,2024/11/04,11211040007,3,合庫-雙和 ,0.0,"70,003,000",借,2012129.0,USD,32.02,0.0,2186227.36
1110,銀行存款 ,2024/11/04,11211040008,3,合庫-雙和 ,0.0,"88,600",借,2011243.0,CNY,4.528,0.0,19567.14
1110,銀行存款 ,2024/11/04,11211040009,3,合庫-雙和 ,0.0,"7,033,800",借,1940905.0,JPY,0.2122,0.0,33147031.1
1110,銀行存款 ,2024/11/04,11211040010,3,合庫-雙和 ,0.0,"5,517,200",借,1885733.0,USD,32.02,0.0,172304.81
1240,其他預付款 ,2024/11/04,11211040007,3,長鴻興預付款 ,70000000.0,0,借,709041.0,USD,32.02,2186133.67,0.0
1290,進項稅額 ,2024/11/04,11211040005,3,,2308200.0,0,借,1178548.0,CNY,4.528,509761.48,0.0
1290,進項稅額 ,2024/11/04,11211040006,3,,1300.0,0,借,1178561.0,USD,32.02,40.6,0.0
1290,進項稅額 ,2024/11/04,11211040009,3,,342400.0,0,借,1181985.0,JPY,0.2122,1613572.1,0.0
2115,銀行借款 ,2024/11/04,11211040001,3,信保還款 ,43628000.0,0,貸,163676634.0,USD,32.02,1362523.42,0.0
2115,銀行借款 ,2024/11/04,11211040002,3,信保還款 ,10907000.0,0,貸,163567564.0,USD,32.02,340630.86,0.0
2990,代收款項 ,2024/11/04,11211040003,3,10月份勞.健保自付 ,0.0,"1,478,900",貸,47093.0,CNY,4.528,0.0,326612.19
5595,製-消耗品費 ,2024/06/03,11206030002,3,焊條等 ,944000.0,0,借,257239.0,USD,32.445,7917059.38,0.0
5595,製-消耗品費 ,2024/06/07,11206100002,3,手套.焊條等 ,948000.0,0,借,266719.0,CNY,4.471,9929328.62,0.0
5595,製-消耗品費 ,2024/07/01,11207010005,3,焊條五金等 ,5186000.0,0,借,318579.0,USD,32.595,942507.07,0.0
5595,製-消耗品費 ,2024/07/03,11207030002,3,五金材料等 ,601000.0,0,借,324589.0,USD,32.68,28611687.09,0.0
5595,製-消耗品費 ,2024/07/03,11207030004,3,螺絲等 ,648800.0,0,借,331077.0,JPY,0.2037,265856.89,0.0
5595,製-消耗品費 ,2024/07/26,11207250003,3,油漆材料 ,1520000.0,0,借,346277.0,USD,32.88,1979264.84,0.0
6010,薪資支出 ,2024/11/04,11211040003,3,10月份部份薪資 ,18000000.0,0,借,6457458.0,CNY,4.528,3975265.02,0.0
6010,薪資支出 ,2024/11/04,11211040003,3,10月份薪資 ,56466000.0,0,借,7022118.0,CNY,4.528,12470406.36,0.0
6010,薪資支出 ,2024/11/04,11211040003,3,請假扣款 ,0.0,"655,000",借,7015568.0,CNY,4.528,0.0,144655.48
6030,文具用品 ,2024/11/04,11211040010,3,文具.影印紙等 ,487900.0,0,借,38074.0,USD,32.02,15237.35,0.0
6040,旅費 ,2024/11/04,11211040008,3,油資補貼(何) ,88600.0,0,借,224350.0,CNY,4.528,19567.14,0.0
6060,郵電費 ,2024/11/04,11211040006,3,中和辦公室電話 ,26700.0,0,借,2696.0,USD,32.02,833.85,0.0
6230,其他費用 ,2024/11/04,11211040003,3,匯費 ,30000.0,0,借,1250192.0,CNY,4.528,6625.44,0.0
6230,其他費用 ,2024/11/04,11211040005,3,台電禮金 ,3400000.0,0,借,1284192.0,CNY,4.528,750883.39,0.0
6230,其他費用 ,2024/11/04,11211040005,3,土地公安座費用等 ,2910000.0,0,借,1313292.0,CNY,4.528,642667.84,0.0
6230,其他費用 ,2024/11/04,11211040005,3,匯費 ,6000.0,0,借,1313352.0,CNY,4.528,1325.09,0.0
6230,其他費用 ,2024/11/04,11211040007,3,匯費 ,3000.0,0,借,1313382.0,USD,32.02,93.69,0.0
6230,其他費用 ,2024/11/04,11211040010,3,郵資.遙控器等 ,1419900.0,0,借,1327581.0,USD,32.02,44344.16,0.0
6230,其他費用 ,2024/11/04,11211040010,3,員工餐費及拜拜什支等 ,3609400.0,0,借,1363675.0,USD,32.02,112723.3,0.0
8010,利息支出 ,2024/11/04,11211040001,3,信保利息 ,5144000.0,0,借,3017649.0,USD,32.02,160649.59,0.0
8010,利息支出 ,2024/11/04,11211040002,3,信保利息 ,1286000.0,0,借,3030509.0,USD,32.02,40162.4,0.0
1290,進項稅額 ,2024/11/06,11211060001,3,,133600.0,0,借,1183321.0,JPY,0.2109,633475.58,0.0
2120,應付票據 ,2024/11/06,11211060001,3,2/28FA6572940(裕鹽) ,0.0,"2,804,800",貸,6599088.0,JPY,0.2109,0.0,13299193.93
5595,製-消耗品費 ,2024/07/26,11207250004,3,五金用品等 ,13468800.0,0,借,480965.0,CNY,4.547,12665718.35,0.0
2120,應付票據 ,2024/11/07,11211070001,3,12/31FA6572906(舊光產) ,0.0,"2,337,500",貸,6622463.0,CNY,4.517,0.0,517489.48
5595,製-消耗品費 ,2024/08/05,11208050003,3,螺絲.電纜線等 ,1332900.0,0,借,494294.0,USD,32.695,517489.48,0.0
1290,進項稅額 ,2024/11/08,11211120001,3,,9000000.0,0,借,1273321.0,CNY,4.506,1997336.88,0.0
1290,進項稅額 ,2024/11/08,11211120002,3,,1372500.0,0,借,1287046.0,JPY,0.2124,6461864.41,0.0
1470,未完工程及待驗設備 ,2024/11/08,11211120001,3,污泥乾燥爐瓦斯燃燒機及 零 件交貨款60% ,180000000.0,0,借,178144481.0,CNY,4.506,39946737.68,0.0
1470,未完工程及待驗設備 ,2024/11/08,11211120002,3,污泥乾燥爐瓦斯燃燒機及 零 件(增加儀電)訂金.交貨9 0% ,27450000.0,0,借,178418981.0,JPY,0.2124,129237288.14,0.0
2120,應付票據 ,2024/11/08,11211120001,3,1/31FA6572916(貫投) ,0.0,"189,000,000",貸,8512463.0,CNY,4.506,0.0,41944074.57
2120,應付票據 ,2024/11/08,11211120002,3,1/31FA6572917(貫投) ,0.0,"28,822,500",貸,8800688.0,JPY,0.2124,0.0,135699152.54
1290,進項稅額 ,2024/11/11,11211100001,3,108/9-10月 ,0.0,"109,567,000",借,191376.0,CNY,4.503,0.0,24332000.89
1290,進項稅額 ,2024/11/11,11211100002,3,,619000.0,0,借,197566.0,CNY,4.503,137463.91,0.0
1295,留抵稅額 ,2024/11/11,11211100001,3,108/7-8月 ,0.0,"1,007,728,700",借,0.0,CNY,4.503,0.0,223790517.43
1295,留抵稅額 ,2024/11/11,11211100001,3,108/9-10月 ,1113295700.0,0,借,11132957.0,CNY,4.503,247234221.63,0.0
1940,未攤銷費用 ,2024/11/11,11211100002,3,通訊設備及線路安裝 ,15756700.0,0,借,536589.0,CNY,4.503,3499156.12,0.0
2120,應付票據 ,2024/11/11,11211100002,3,12/31FA6572905(天象) ,0.0,"16,375,700",貸,8964445.0,CNY,4.503,0.0,3636620.03
2290,銷項稅額 ,2024/11/11,11211100001,3,108/9-10月 ,4000000.0,0,貸,0.0,CNY,4.503,888296.69,0.0
1110,銀行存款 ,2024/11/12,11211110001,3,合庫-雙和 ,0.0,"11,250,000",借,1773233.0,USD,32.485,0.0,346313.68
8010,利息支出 ,2024/11/12,11211110001,3,廠融貸款利息 ,11250000.0,0,借,3143009.0,USD,32.485,346313.68,0.0
1110,銀行存款 ,2024/11/13,11211130002,3,合庫-雙和 ,0.0,"14,062,500",借,1632608.0,JPY,0.2112,0.0,66583806.82
1290,進項稅額 ,2024/11/13,11211130001,3,,4889500.0,0,借,246461.0,CNY,4.509,1084386.78,0.0
1470,未完工程及待驗設備 ,2024/11/13,11211130001,3,保溫工程 ,97789800.0,0,借,179396879.0,CNY,4.509,21687691.28,0.0
2120,應付票據 ,2024/11/13,11211130001,3,12/31FA6572907(股紘) ,0.0,"102,679,300",貸,9991238.0,CNY,4.509,0.0,22772078.07
8010,利息支出 ,2024/11/13,11211130002,3,土地貸款利息 ,14062500.0,0,借,3283634.0,JPY,0.2112,66583806.82,0.0
1290,進項稅額 ,2024/11/14,11211140002,3,,28500.0,0,借,246746.0,USD,32.615,873.83,0.0
1940,未攤銷費用 ,2024/11/14,11211140001,3,OA屏風及修改 ,1200000.0,0,借,548589.0,JPY,0.211,5687203.79,0.0
2120,應付票據 ,2024/11/14,11211140001,3,12/31FA6572909 ,0.0,"1,200,000",貸,10003238.0,JPY,0.211,0.0,5687203.79
2120,應付票據 ,2024/11/14,11211140002,3,2/28FA6572933(先鋒戰隊) ,0.0,"598,500",貸,10009223.0,USD,32.615,0.0,18350.45
6230,其他費用 ,2024/11/14,11211140002,3,垃圾清運費(12月份) ,570000.0,0,借,1369375.0,USD,32.615,17476.62,0.0
1290,進項稅額 ,2024/11/15,11211150001,3,,16300.0,0,借,246909.0,JPY,0.2106,77397.91,0.0
1290,進項稅額 ,2024/11/15,11211150002,3,,4828600.0,0,借,295195.0,JPY,0.2106,22927825.26,0.0
1290,進項稅額 ,2024/11/15,11211150003,3,,120400.0,0,借,296399.0,JPY,0.2106,571699.91,0.0
1290,進項稅額 ,2024/11/15,11211150004,3,,100000.0,0,借,297399.0,USD,32.52,3075.03,0.0
1470,未完工程及待驗設備 ,2024/11/15,11211150002,3,分析檢測設備及配件組 ,96571400.0,0,借,180362593.0,JPY,0.2106,458553656.22,0.0
2120,應付票據 ,2024/11/15,11211150001,3,12/31FA6572902(正辛) ,0.0,"342,300",貸,10012646.0,JPY,0.2106,0.0,1625356.13
2120,應付票據 ,2024/11/15,11211150002,3,1/31FA6572919 ,0.0,"101,400,000",貸,11026646.0,JPY,0.2106,0.0,481481481.48
2120,應付票據 ,2024/11/15,11211150003,3,3/31FA6572942(富月) ,0.0,"2,528,400",貸,11051930.0,JPY,0.2106,0.0,12005698.01
2120,應付票據 ,2024/11/15,11211150004,3,3/31FA6572936(義舜) ,0.0,"2,100,000",貸,11072930.0,USD,32.52,0.0,64575.65
5595,製-消耗品費 ,2024/08/05,11208050007,3,螺絲 ,2400400.0,0,借,518298.0,USD,32.695,61500.62,0.0
5595,製-消耗品費 ,2024/08/13,11208130003,3,焊條等 ,1040000.0,0,借,528698.0,CNY,4.552,11433998.1,0.0
6030,文具用品 ,2024/11/15,11211150001,3,影印費(11月份) ,326000.0,0,借,41334.0,JPY,0.2106,1547958.21,0.0
1290,進項稅額 ,2024/11/18,11211180001,3,,17500.0,0,借,297574.0,CNY,4.512,3878.55,0.0
2120,應付票據 ,2024/11/18,11211180001,3,12/31FA6572904(觀世音起?? ,0.0,"367,500",貸,11076605.0,CNY,4.512,0.0,81449.47
5595,製-消耗品費 ,2024/08/20,11208200002,3,油漆一批 ,691000.0,0,借,535608.0,USD,32.03,77570.92,0.0
1110,銀行存款 ,2024/11/20,11211200001,3,合庫-雙和 ,0.0,"2,120,000",借,1611408.0,CNY,4.511,0.0,469962.31
1110,銀行存款 ,2024/11/20,11211200002,3,合庫-雙和 ,0.0,"10,556,100",借,1505847.0,CNY,4.511,0.0,2340079.8
1110,銀行存款 ,2024/11/20,11211200003,3,合庫-雙和 ,0.0,"2,808,700",借,1477760.0,CNY,4.511,0.0,622633.56
1110,銀行存款 ,2024/11/20,11211200004,3,合庫-雙和 ,0.0,"625,300",借,1471507.0,USD,32.545,0.0,19213.4
1110,銀行存款 ,2024/11/20,11211200005,3,合庫-雙和 ,0.0,"436,100",借,1467146.0,JPY,0.2108,0.0,2068785.58
1110,銀行存款 ,2024/11/20,11211200006,3,合庫-雙和 ,0.0,"10,506,400",借,1362082.0,CNY,4.511,0.0,2329062.29
1110,銀行存款 ,2024/11/20,11211200007,3,合庫-雙和 ,0.0,"1,513,200",借,1346950.0,USD,32.545,0.0,46495.62
1110,銀行存款 ,2024/11/20,11211200008,3,合庫-雙和 ,0.0,"7,027,500",借,1276675.0,USD,32.545,0.0,215931.79
1110,銀行存款 ,2024/11/20,11211200009,3,合庫-雙和 ,0.0,"320,000",借,1273475.0,CNY,4.511,0.0,70937.71
1290,進項稅額 ,2024/11/20,11211200003,3,,86900.0,0,借,298443.0,CNY,4.511,19264.02,0.0
1290,進項稅額 ,2024/11/20,11211200004,3,,29800.0,0,借,298741.0,USD,32.545,915.66,0.0
2990,代收款項 ,2024/11/20,11211200002,3,9月份勞健保自付 ,1165800.0,0,貸,35435.0,CNY,4.511,258434.94,0.0
5595,製-消耗品費 ,2024/08/26,11208260001,3,五金材料等 ,6615500.0,0,借,601763.0,JPY,0.2231,18297.74,0.0
5595,製-消耗品費 ,2024/09/05,11209050004,3,石棉編織帶等 ,701700.0,0,借,608780.0,USD,32.12,157503.88,0.0
5595,製-消耗品費 ,2024/09/05,11209050010,3,螺絲 ,1750900.0,0,借,626289.0,CNY,4.54,385346.93,0.0
5595,製-消耗品費 ,2024/09/10,11209100001,3,切割零件及火口等 ,1540000.0,0,借,641689.0,CNY,4.539,215839.61,0.0
6040,旅費 ,2024/11/20,11211200001,3,10月份油資補貼 ,2120000.0,0,借,245550.0,CNY,4.511,469962.31,0.0
6100,保險費 ,2024/11/20,11211200002,3,9月勞.健保 ,6257500.0,0,借,841628.0,CNY,4.511,1387164.71,0.0
6100,保險費 ,2024/11/20,11211200002,3,9越勞退金 ,3098400.0,0,借,872612.0,CNY,4.511,686854.36,0.0
6130,稅捐 ,2024/11/20,11211200006,3,108年地價稅 ,10506400.0,0,借,105064.0,CNY,4.511,2329062.29,0.0
6230,其他費用 ,2024/11/20,11211200002,3,勞.健保滯納金 ,34400.0,0,借,1369719.0,CNY,4.511,7625.8,0.0
6230,其他費用 ,2024/11/20,11211200003,3,臨水轉正水代辦費 ,273000.0,0,借,1372449.0,CNY,4.511,60518.73,0.0
6230,其他費用 ,2024/11/20,11211200005,3,污水下水道使用費及匯費 ,436100.0,0,借,1376810.0,JPY,0.2108,2068785.58,0.0
6230,其他費用 ,2024/11/20,11211200007,3,11月份園區管理費 ,1513200.0,0,借,1391942.0,USD,32.545,46495.62,0.0
6230,其他費用 ,2024/11/20,11211200008,3,匯費 ,3000.0,0,借,1391972.0,USD,32.545,92.18,0.0
6230,其他費用 ,2024/11/20,11211200009,3,15噸天車竣工檢查規費 ,320000.0,0,借,1395172.0,CNY,4.511,70937.71,0.0
1110,銀行存款 ,2024/11/22,11211220003,3,貸款 ,589750000.0,0,借,7170975.0,CNY,4.517,130562320.12,0.0
1110,銀行存款 ,2024/11/22,11211220003,3,貸款 ,1769250000.0,0,借,24863475.0,CNY,4.517,391686960.37,0.0
1110,銀行存款 ,2024/11/22,11211220003,3,貸款 ,18900000.0,0,借,25052475.0,CNY,4.517,4184193.05,0.0
1110,銀行存款 ,2024/11/22,11211220003,3,貸款 ,75600000.0,0,借,25808475.0,CNY,4.517,16736772.19,0.0
1110,銀行存款 ,2024/11/22,11211220004,3,合庫-雙和 ,0.0,"29,987,700",借,25508598.0,CNY,4.517,0.0,6638853.22
1110,銀行存款 ,2024/11/22,11211220005,3,合庫-雙和 ,0.0,"26,000",借,25508338.0,CNY,4.517,0.0,5756.03
1290,進項稅額 ,2024/11/22,11211220001,3,,940000.0,0,借,308141.0,JPY,0.2126,4421448.73,0.0
1290,進項稅額 ,2024/11/22,11211220002,3,,2600000.0,0,借,334141.0,CNY,4.517,575603.28,0.0
1470,未完工程及待驗設備 ,2024/11/22,11211220001,3,減速機 ,18800000.0,0,借,180550593.0,JPY,0.2126,88428974.6,0.0
1470,未完工程及待驗設備 ,2024/11/22,11211220002,3,快速捲門安裝 ,52000000.0,0,借,181070593.0,CNY,4.517,11512065.53,0.0
2115,銀行借款 ,2024/11/22,11211220003,3,合庫借款 ,0.0,"2,453,500,000",貸,188102564.0,CNY,4.517,0.0,543170245.74
2120,應付票據 ,2024/11/22,11211220001,3,1/31FA6572914(千昌) ,0.0,"19,740,000",貸,11274005.0,JPY,0.2126,0.0,92850423.33
2120,應付票據 ,2024/11/22,11211220002,3,1/31FA6572915(一立機電 ) ,0.0,"54,600,000",貸,11820005.0,CNY,4.517,0.0,12087668.81
6230,其他費用 ,2024/11/22,11211220004,3,信保手續費 ,29987700.0,0,借,1695049.0,CNY,4.517,6638853.22,0.0
6230,其他費用 ,2024/11/22,11211220005,3,匯費(合庫轉板信) ,26000.0,0,借,1695309.0,CNY,4.517,5756.03,0.0
1110,銀行存款 ,2024/11/25,11211250002,3,合庫-雙和 ,0.0,"47,068,000",借,25037658.0,JPY,0.2121,0.0,221914191.42
1110,銀行存款 ,2024/11/25,11211250003,3,合庫-雙和 ,0.0,"15,690,000",借,24880758.0,JPY,0.2121,0.0,73974540.31
1290,進項稅額 ,2024/11/25,11211250001,3,,2062700.0,0,借,354768.0,USD,32.53,63409.16,0.0
2115,銀行借款 ,2024/11/25,11211250002,3,信保還款 ,45014100.0,0,貸,187652423.0,JPY,0.2121,212230551.63,0.0
2115,銀行借款 ,2024/11/25,11211250003,3,信保還款 ,15005400.0,0,貸,187502369.0,JPY,0.2121,70746817.54,0.0
2120,應付票據 ,2024/11/25,11211250001,3,12/31FA6572901(小明) ,0.0,"43,317,700",貸,12253182.0,USD,32.53,0.0,1331623.12
5595,製-消耗品費 ,2024/09/12,11209120001,3,焊條等 ,1834000.0,0,借,660029.0,JPY,0.2272,1205840.76,0.0
5595,製-消耗品費 ,2024/09/27,11209270001,3,五金材料等 ,9201600.0,0,借,752045.0,JPY,0.2233,62373.19,0.0
8010,利息支出 ,2024/11/25,11211250002,3,信保借款利息 ,2053900.0,0,借,3304173.0,JPY,0.2121,9683639.79,0.0
8010,利息支出 ,2024/11/25,11211250003,3,信保借款利息 ,684600.0,0,借,3311019.0,JPY,0.2121,3227722.77,0.0
1110,銀行存款 ,2024/11/27,11211270002,3,板信 ,0.0,"26,000",借,24880498.0,USD,32.585,0.0,797.91
1290,進項稅額 ,2024/11/27,11211270001,3,,358100.0,0,借,358349.0,JPY,0.2163,1655570.97,0.0
2120,應付票據 ,2024/11/27,11211270001,3,12/31FA6572903(晉楊) ,0.0,"7,519,900",貸,12328381.0,JPY,0.2163,0.0,34766065.65
5595,製-消耗品費 ,2024/09/30,11209280002,3,油漆材料 ,845000.0,0,借,760495.0,USD,31.7,33110494.68,0.0
6230,其他費用 ,2024/11/27,11211270002,3,匯費(板信轉合庫) ,26000.0,0,借,1695569.0,USD,32.585,797.91,0.0
1290,進項稅額 ,2024/11/28,11211280002,3,,225000.0,0,借,360599.0,JPY,0.2165,1039260.97,0.0
1470,未完工程及待驗設備 ,2024/11/28,11211280002,3,成品不合格輸送機設備30 %訂 金 ,4500000.0,0,借,181115593.0,JPY,0.2165,20785219.4,0.0
2120,應付票據 ,2024/11/28,11211280002,3,12/3FA6572923(同慶) ,0.0,"4,725,000",貸,12375631.0,JPY,0.2165,0.0,21824480.37
